| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                      | remediation                                                                                | metadata                                                                                                                 | cache_key                                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_admins_created_at\` on table \`public.admins\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"admins","type":"table","schema":"public"}                                                                       | unused_index_public_admins_idx_admins_created_at                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_saved_posts_post_id\` on table \`public.saved_posts\` has not been used                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"saved_posts","type":"table","schema":"public"}                                                                  | unused_index_public_saved_posts_idx_saved_posts_post_id                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_post_views_user_id\` on table \`public.post_views\` has not been used                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"post_views","type":"table","schema":"public"}                                                                   | unused_index_public_post_views_idx_post_views_user_id                     |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_posts_pinned\` on table \`public.posts\` has not been used                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"posts","type":"table","schema":"public"}                                                                        | unused_index_public_posts_idx_posts_pinned                                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_comments_reel_id\` on table \`public.comments\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"comments","type":"table","schema":"public"}                                                                     | unused_index_public_comments_idx_comments_reel_id                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_comments_reel_created\` on table \`public.comments\` has not been used                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"comments","type":"table","schema":"public"}                                                                     | unused_index_public_comments_idx_comments_reel_created                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_reels_user_id\` on table \`public.reels\` has not been used                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"reels","type":"table","schema":"public"}                                                                        | unused_index_public_reels_idx_reels_user_id                               |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_likes_reel_id\` on table \`public.likes\` has not been used                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"likes","type":"table","schema":"public"}                                                                        | unused_index_public_likes_idx_likes_reel_id                               |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_likes_reel_user\` on table \`public.likes\` has not been used                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"likes","type":"table","schema":"public"}                                                                        | unused_index_public_likes_idx_likes_reel_user                             |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_likes_reel_created\` on table \`public.likes\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"likes","type":"table","schema":"public"}                                                                        | unused_index_public_likes_idx_likes_reel_created                          |
